R_ohm,L_H,C_F,f0_Hz,Q,BW_Hz
2400.0,0.0039,1.8e-08,18995.537004167625,0.19394777838567973,97941.50344116638
2400.0,0.0039,2e-08,18020.748693354315,0.1839950180484968,97941.50344116635
2400.0,0.0039,2.2e-08,17182.109709309734,0.17543236631680925,97941.50344116638
2400.0,0.0039,2.4e-08,16450.617604136514,0.1679637030895531,97941.50344116638
2400.0,0.0039,2.7e-08,15509.791016788964,0.15835769793043583,97941.50344116637
2400.0,0.0039,3e-08,14713.879693881589,0.1502313031443329,97941.50344116638
2400.0,0.0039,3.3e-08,14029.133830776484,0.14323992728173512,97941.50344116638
2400.0,0.0039,3.6e-08,13431.873027926924,0.13714178929257986,97941.50344116637
2400.0,0.0039,3.9e-08,12904.926180637702,0.13176156917368248,97941.50344116635
2400.0,0.0039,4.3e-08,12290.048601887576,0.12548356079984244,97941.50344116637
2400.0,0.0039,4.7e-08,11755.44027011616,0.12002511557500924,97941.50344116638
2400.0,0.0039,5.1e-08,11285.030575319443,0.1152221497406192,97941.50344116637
2400.0,0.0039,5.6e-08,10769.457199961236,0.10995805477328074,97941.50344116637
2400.0,0.0039,6.2e-08,10235.097482382916,0.10450214794314604,97941.5034411664
2400.0,0.0039,6.8e-08,9773.123160710755,0.0997853087540308,97941.50344116635
2400.0,0.0039,7.5e-08,9305.874610073379,0.09501461875826149,97941.50344116638
2400.0,0.0039,8.2e-08,8899.81341910524,0.09086866248128785,97941.50344116638
2400.0,0.0039,9.1e-08,8448.257294369949,0.08625819491779428,97941.50344116638
2400.0,0.0039,1e-07,8059.123816756154,0.08228507357554792,97941.50344116637
2400.0,0.0043,1e-08,24270.901282881096,0.27322660517925,88830.66591175554
2400.0,0.0043,1.1e-08,23141.39638049998,0.2605113464249909,88830.66591175555
2400.0,0.0043,1.2e-08,22156.20020602508,0.24942062494538844,88830.66591175554
2400.0,0.0043,1.3e-08,21286.988605960127,0.23963558516049674,88830.66591175552
2400.0,0.0043,1.5e-08,19817.107913506778,0.22308858894734734,88830.66591175557
2400.0,0.0043,1.6e-08,19187.832229751737,0.2160045974304971,88830.66591175554
2400.0,0.0043,1.8e-08,18090.46171456966,0.20365108748076638,88830.66591175555
2400.0,0.0043,2e-08,17162.1188826345,0.19320038532282716,88830.66591175554
2400.0,0.0043,2.2e-08,16363.438306777362,0.18420933963314892,88830.66591175554
2400.0,0.0043,2.4e-08,15666.799411007118,0.17636701526667076,88830.66591175554
2400.0,0.0043,2.7e-08,14770.800137350056,0.166280416630259,88830.66591175552
2400.0,0.0043,3e-08,14012.811389146234,0.1577474540500076,88830.66591175555
2400.0,0.0043,3.3e-08,13360.691429705494,0.15040629598542035,88830.66591175554
2400.0,0.0043,3.6e-08,12791.888153167823,0.14400306495366474,88830.66591175552
2400.0,0.0043,3.9e-08,12290.048601887576,0.13835366959982626,88830.66591175555
2400.0,0.0043,4.3e-08,11704.467931276055,0.13176156917368248,88830.66591175552
2400.0,0.0043,4.7e-08,11195.331940223055,0.12603003507082236,88830.66591175554
2400.0,0.0043,5.1e-08,10747.335730796847,0.12098677433616516,88830.66591175555
2400.0,0.0043,5.6e-08,10256.327742661386,0.11545931393613586,88830.66591175555
2400.0,0.0043,6.2e-08,9747.428520147276,0.10973044522519262,88830.66591175552
2400.0,0.0043,6.8e-08,9307.465765870264,0.10477762009705419,88830.66591175554
2400.0,0.0043,7.5e-08,8862.480082410033,0.0997682499781554,88830.66591175554
2400.0,0.0043,8.2e-08,8475.766380798439,0.09541486933373067,88830.66591175555
2400.0,0.0043,9.1e-08,8045.725430405143,0.09057373765944493,88830.66591175552
2400.0,0.0043,1e-07,7675.132891900694,0.08640183897219883,88830.66591175554
2400.0,0.0047,1e-08,23215.134420947204,0.2856522750167102,81270.60923841463
2400.0,0.0047,1.1e-08,22134.7621746808,0.2723587577613265,81270.60923841465
2400.0,0.0047,1.2e-08,21192.42132977903,0.26076365771553595,81270.60923841465
2400.0,0.0047,1.3e-08,20361.019813182393,0.25053361853670264,81270.60923841463
2400.0,0.0047,1.5e-08,18955.077880480956,0.23323410588537036,81270.60923841463
2400.0,0.0047,1.6e-08,18353.17523929183,0.22582795196540417,81270.60923841463
2400.0,0.0047,1.8e-08,17303.53955734439,0.21291263495494295,81270.60923841463
2400.0,0.0047,2e-08,16415.578975209002,0.2019866607256804,81270.60923841463
2400.0,0.0047,2.2e-08,15651.640433668284,0.1925867245285782,81270.60923841465
2400.0,0.0047,2.4e-08,14985.304832049182,0.18438775065766325,81270.60923841463
2400.0,0.0047,2.7e-08,14128.280886519353,0.17384243847702396,81270.60923841465
2400.0,0.0047,3e-08,13403.264107207217,0.16492141787552664,81270.60923841465
2400.0,0.0047,3.3e-08,12779.510900000307,0.15724640210965393,81270.60923841466
2400.0,0.0047,3.6e-08,12235.450159527889,0.15055196797693612,81270.60923841463
2400.0,0.0047,3.9e-08,11755.440270116158,0.14464565210321625,81270.60923841465
2400.0,0.0047,4.3e-08,11195.331940223055,0.137753759263457,81270.60923841463
2400.0,0.0047,4.7e-08,10708.343000954688,0.13176156917368248,81270.60923841463
2400.0,0.0047,5.1e-08,10279.834306502542,0.1264889534215958,81270.60923841463
2400.0,0.0047,5.6e-08,9810.184814978984,0.12071011780162647,81270.60923841465
2400.0,0.0047,6.2e-08,9323.422344987257,0.11472071431919699,81270.60923841463
2400.0,0.0047,6.8e-08,8902.597656125989,0.10954264696120856,81270.60923841463
2400.0,0.0047,7.5e-08,8476.96853191161,0.10430546308621437,81270.60923841463
2400.0,0.0047,8.2e-08,8107.076599976335,0.09975410146358689,81270.60923841463
2400.0,0.0047,9.1e-08,7695.742123619917,0.09469280710131957,81270.60923841463
2400.0,0.0047,1e-07,7341.2700957167335,0.09033118078616167,81270.60923841463
2400.0,0.0051,1e-08,22286.149708619232,0.2975595178559521,74896.44380795075
2400.0,0.0051,1.1e-08,21249.010005494998,0.28371186834960616,74896.44380795075
2400.0,0.0051,1.2e-08,20344.37819224656,0.2716334335501104,74896.44380795072
2400.0,0.0051,1.3e-08,19546.24632142151,0.26097696135669596,74896.44380795074
2400.0,0.0051,1.5e-08,18196.565039131045,0.24295632895188754,74896.44380795075
2400.0,0.0051,1.6e-08,17618.748338683657,0.2352414539715878,74896.44380795075
2400.0,0.0051,1.8e-08,16611.115235069912,0.2217877697593238,74896.44380795075
2400.0,0.0051,2e-08,15758.687585503258,0.21040635288254328,74896.44380795074
2400.0,0.0051,2.2e-08,15025.31906838631,0.20061458601311155,74896.44380795074
2400.0,0.0051,2.4e-08,14385.647778761258,0.1920738428602685,74896.44380795074
2400.0,0.0051,2.7e-08,13562.918794831043,0.18108895570007358,74896.44380795075
2400.0,0.0051,3e-08,12866.914533471612,0.1717960677340692,74896.44380795074
2400.0,0.0051,3.3e-08,12268.121646685588,0.16380112356393675,74896.44380795075
2400.0,0.0051,3.6e-08,11745.832225789107,0.15682763598105856,74896.44380795074
2400.0,0.0051,3.9e-08,11285.03057531944,0.15067511889157897,74896.44380795074
2400.0,0.0051,4.3e-08,10747.335730796847,0.14349594165452145,74896.44380795077
2400.0,0.0051,4.7e-08,10279.834306502542,0.13725397073407203,74896.44380795075
2400.0,0.0051,5.1e-08,9868.472961664125,0.13176156917368248,74896.44380795075
2400.0,0.0051,5.6e-08,9417.617123878115,0.12574184627546195,74896.44380795074
2400.0,0.0051,6.2e-08,8950.33310638888,0.1195027781204045,74896.44380795074
2400.0,0.0051,6.8e-08,8546.348281360988,0.11410886614690961,74896.44380795074
2400.0,0.0051,7.5e-08,8137.751276898625,0.10865337342004416,74896.44380795074
2400.0,0.0051,8.2e-08,7782.661066278014,0.10391229103259285,74896.44380795074
2400.0,0.0051,9.1e-08,7387.786690184627,0.09864001966673304,74896.44380795074
2400.0,0.0051,1e-07,7047.499335473464,0.09409658158863514,74896.44380795074
2400.0,0.0056,1e-08,21267.973873620587,0.31180478223116176,68209.261325098
2400.0,0.0056,1.1e-08,20278.217437549898,0.2972941950052816,68209.261325098
2400.0,0.0056,1.2e-08,19414.91507168754,0.28463752127665554,68209.261325098
2400.0,0.0056,1.3e-08,18653.24704027132,0.2734708847141223,68209.261325098
2400.0,0.0056,1.5e-08,17365.227951071418,0.2545875386086578,68209.261325098
2400.0,0.0056,1.6e-08,16813.80966439878,0.24650332429581734,68209.26132509799
2400.0,0.0056,1.8e-08,15852.211775035055,0.2324055629261321,68209.26132509802
2400.0,0.0056,2e-08,15038.728548135443,0.22047927592204924,68209.26132509799
2400.0,0.0056,2.2e-08,14338.865060466826,0.21021874129563042,68209.26132509799
2400.0,0.0056,2.4e-08,13728.418103351163,0.20126912147485332,68209.26132509799
2400.0,0.0056,2.7e-08,12943.27671445836,0.18975834751777035,68209.261325098
2400.0,0.0056,3e-08,12279.070441052774,0.1800205749557739,68209.261325098
2400.0,0.0056,3.3e-08,11707.634296255195,0.17164288351481238,68209.261325098
2400.0,0.0056,3.6e-08,11209.206442932524,0.16433554953054488,68209.261325098
2400.0,0.0056,3.9e-08,10769.457199961236,0.15788848890522364,68209.261325098
2400.0,0.0056,4.3e-08,10256.327742661386,0.15036561814938623,68209.261325098
2400.0,0.0056,4.7e-08,9810.184814978984,0.14382482121044857,68209.261325098
2400.0,0.0056,5.1e-08,9417.617123878117,0.13806947826325236,68209.26132509799
2400.0,0.0056,5.6e-08,8987.359304372685,0.13176156917368248,68209.26132509799
2400.0,0.0056,6.2e-08,8541.423850942705,0.1252238139661518,68209.261325098
2400.0,0.0056,6.8e-08,8155.89567239379,0.11957167566323988,68209.261325098
2400.0,0.0056,7.5e-08,7765.966028675015,0.11385500851066221,68209.26132509799
2400.0,0.0056,8.2e-08,7427.098641486245,0.10888695313803962,68209.261325098
2400.0,0.0056,9.1e-08,7050.264687487078,0.10336227882434038,68209.26132509802
2400.0,0.0056,1e-07,6725.523865759515,0.09860132971832693,68209.26132509802
2400.0,0.0062,1e-08,20212.6979853788,0.3280836614171588,61608.365067830455
2400.0,0.0062,1.1e-08,19272.05135677844,0.31281549730397845,61608.36506783046
2400.0,0.0062,1.2e-08,18451.584391051994,0.2994980368451087,61608.36506783046
2400.0,0.0062,1.3e-08,17727.70885990751,0.2877484062495313,61608.365067830455
2400.0,0.0062,1.5e-08,16503.59879638653,0.2678791878053599,61608.365067830455
2400.0,0.0062,1.6e-08,15979.540822723447,0.2593729082914319,61608.36506783046
2400.0,0.0062,1.8e-08,15065.65556799335,0.24453912307859735,61608.365067830455
2400.0,0.0062,2e-08,14292.535811537018,0.23199018178458425,61608.36506783046
2400.0,0.0062,2.2e-08,13627.398201753438,0.22119395940388534,61608.36506783046
2400.0,0.0062,2.4e-08,13047.240446548718,0.2117770928052348,61608.36506783046
2400.0,0.0062,2.7e-08,12301.056260701327,0.1996653578967391,61608.36506783046
2400.0,0.0062,3e-08,11669.806622907057,0.18941919023591466,61608.36506783046
2400.0,0.0062,3.3e-08,11126.724038672324,0.18060411157513862,61608.365067830455
2400.0,0.0062,3.6e-08,10653.027215148964,0.17291527219428793,61608.36506783046
2400.0,0.0062,3.9e-08,10235.097482382916,0.16613161980705268,61608.36506783047
2400.0,0.0062,4.3e-08,9747.428520147276,0.1582159907898126,61608.365067830455
2400.0,0.0062,4.7e-08,9323.422344987257,0.15133370825085563,61608.36506783044
2400.0,0.0062,5.1e-08,8950.33310638888,0.14527788712676623,61608.365067830455
2400.0,0.0062,5.6e-08,8541.423850942705,0.1386406511768109,61608.36506783046
2400.0,0.0062,6.2e-08,8117.614855562426,0.13176156917368248,61608.365067830455
2400.0,0.0062,6.8e-08,7751.215842465659,0.1258143408599078,61608.36506783046
2400.0,0.0062,7.5e-08,7380.633756420798,0.11979921473804349,61608.365067830455
2400.0,0.0062,8.2e-08,7058.580316114636,0.11457178434037618,61608.365067830455
2400.0,0.0062,9.1e-08,6700.444136895951,0.10875867472734912,61608.365067830455
2400.0,0.0062,1e-07,6391.816329089379,0.10374916331657277,61608.365067830455
2400.0,0.0068,1e-08,19300.37180020742,0.3435921354681384,56172.33285596306
2400.0,0.0068,1.1e-08,18402.18247002838,0.3276022471278735,56172.33285596306
2400.0,0.0068,1.2e-08,17618.74833868366,0.31365527196211707,56172.33285596307
2400.0,0.0068,1.3e-08,16927.545862979165,0.3013502377831579,56172.332855963075
2400.0,0.0068,1.5e-08,15758.687585503261,0.28054180384339106,56172.33285596307
2400.0,0.0068,1.6e-08,15258.283644184921,0.2716334335501104,56172.33285596305
2400.0,0.0068,1.8e-08,14385.647778761262,0.2560984571470246,56172.332855963075
2400.0,0.0068,2e-08,13647.42377934828,0.2429563289518875,56172.33285596306
2400.0,0.0068,2.2e-08,13012.30801318928,0.23164977047607052,56172.33285596307
2400.0,0.0068,2.4e-08,12458.336426302434,0.22178776975932374,56172.332855963075
2400.0,0.0068,2.7e-08,11745.832225789107,0.20910351464141136,56172.332855963075
2400.0,0.0068,3e-08,11143.074854309618,0.19837301190396806,56172.33285596307
2400.0,0.0068,3.3e-08,10624.505002747499,0.1891412455664041,56172.33285596306
2400.0,0.0068,3.6e-08,10172.189096123284,0.18108895570007358,56172.33285596307
2400.0,0.0068,3.9e-08,9773.123160710755,0.17398464090446394,56172.33285596306
2400.0,0.0068,4.3e-08,9307.465765870264,0.1656948410837136,56172.33285596306
2400.0,0.0068,4.7e-08,8902.59765612599,0.15848723390132302,56172.33285596306
2400.0,0.0068,5.1e-08,8546.34828136099,0.15214515486254612,56172.332855963075
2400.0,0.0068,5.6e-08,8155.89567239379,0.145194177591077,56172.33285596306
2400.0,0.0068,6.2e-08,7751.215842465659,0.13798992223344728,56172.33285596307
2400.0,0.0068,6.8e-08,7401.3547212480935,0.13176156917368248,56172.33285596305
2400.0,0.0068,7.5e-08,7047.499335473464,0.12546210878484684,56172.33285596306
2400.0,0.0068,8.2e-08,6739.982192440848,0.11998757839955641,56172.332855963075
2400.0,0.0068,9.1e-08,6398.010951440444,0.11389968381491658,56172.332855963075
2400.0,0.0068,1e-07,6103.313457673969,0.10865337342004414,56172.33285596307
2400.0,0.0075,1e-08,18377.62984739307,0.3608439182435161,50929.58178940651
2400.0,0.0075,1.1e-08,17522.38253849248,0.3440511766019877,50929.58178940652
2400.0,0.0075,1.2e-08,16776.404034829015,0.3294039229342062,50929.58178940652
2400.0,0.0075,1.3e-08,16118.247633512305,0.3164810522136458,50929.581789406504
2400.0,0.0075,1.5e-08,15005.271935951769,0.2946278254943948,50929.58178940651
2400.0,0.0075,1.6e-08,14528.792078313681,0.285272165367274,50929.58178940651
2400.0,0.0075,1.8e-08,13697.876534699997,0.2689571768199595,50929.58178940651
2400.0,0.0075,2e-08,12994.946687227935,0.25515518153991434,50929.58178940652
2400.0,0.0075,2.2e-08,12390.195515512782,0.24328092005047594,50929.58178940651
2400.0,0.0075,2.4e-08,11862.709056952952,0.23292374765622811,50929.581789406504
2400.0,0.0075,2.7e-08,11184.269356552675,0.21960261528947075,50929.58178940652
2400.0,0.0075,3e-08,10610.32953945969,0.20833333333333334,50929.58178940651
2400.0,0.0075,3.3e-08,10116.552275442229,0.19863803942616506,50929.58178940651
2400.0,0.0075,3.6e-08,9685.861385542454,0.19018144357818267,50929.58178940651
2400.0,0.0075,3.9e-08,9305.874610073379,0.1827204206889644,50929.58178940651
2400.0,0.0075,4.3e-08,8862.480082410033,0.17401438949678266,50929.581789406504
2400.0,0.0075,4.7e-08,8476.968531911612,0.16644488790353357,50929.58178940652
2400.0,0.0075,5.1e-08,8137.751276898625,0.1597843726765355,50929.58178940651
2400.0,0.0075,5.6e-08,7765.966028675015,0.1524843863982083,50929.58178940651
2400.0,0.0075,6.2e-08,7380.633756420796,0.1449184049250526,50929.581789406504
2400.0,0.0075,6.8e-08,7047.499335473464,0.1383773258656399,50929.58178940651
2400.0,0.0075,7.5e-08,6710.561613931605,0.13176156917368248,50929.58178940651
2400.0,0.0075,8.2e-08,6417.746724929284,0.12601216227273623,50929.5817894065
2400.0,0.0075,9.1e-08,6092.124972632703,0.11961859411733637,50929.58178940651
2400.0,0.0075,1e-07,5811.516831325473,0.11410886614690961,50929.58178940651
2400.0,0.0082,1e-08,17575.723247993355,0.37730771408905905,46581.934563481555
2400.0,0.0082,1.1e-08,16757.7945958957,0.3597487900176899,46581.93456348156
2400.0,0.0082,1.2e-08,16044.366812323211,0.344433243545479,46581.93456348156
2400.0,0.0082,1.3e-08,15414.929019773559,0.330920756388213,46581.934563481555
2400.0,0.0082,1.5e-08,14350.517939318526,0.3080704585113727,46581.93456348157
2400.0,0.0082,1.6e-08,13894.829247107855,0.2982879388182574,46581.934563481555
2400.0,0.0082,1.8e-08,13100.170645412181,0.28122856571273036,46581.93456348157
2400.0,0.0082,2e-08,12427.913092914156,0.2667968432263687,46581.93456348156
2400.0,0.0082,2.2e-08,11849.550196489128,0.2543808089451639,46581.934563481555
2400.0,0.0082,2.4e-08,11345.080572838135,0.24355108217708585,46581.93456348157
2400.0,0.0082,2.7e-08,10696.244541548807,0.2296221623636527,46581.934563481555
2400.0,0.0082,3e-08,10147.348548431331,0.2178387102966406,46581.93456348157
2400.0,0.0082,3.3e-08,9675.117220964838,0.2077010607573554,46581.93456348156
2400.0,0.0082,3.6e-08,9263.219498071903,0.19885862587883826,46581.934563481555
2400.0,0.0082,3.9e-08,8899.81341910524,0.19105718778116934,46581.93456348156
2400.0,0.0082,4.3e-08,8475.766380798437,0.1819539368689748,46581.934563481555
2400.0,0.0082,4.7e-08,8107.076599976335,0.17403907063859841,46581.934563481555
2400.0,0.0082,5.1e-08,7782.661066278016,0.16707466401318852,46581.93456348156
2400.0,0.0082,5.6e-08,7427.098641486245,0.15944160995212947,46581.934563481555
2400.0,0.0082,6.2e-08,7058.580316114636,0.15153042445017495,46581.93456348156
2400.0,0.0082,6.8e-08,6739.982192440848,0.14469090336417098,46581.93456348157
2400.0,0.0082,7.5e-08,6417.746724929284,0.1377732974181916,46581.934563481555
2400.0,0.0082,8.2e-08,6137.708793230126,0.13176156917368248,46581.934563481555
2400.0,0.0082,9.1e-08,5826.295523433358,0.1250762892960858,46581.934563481555
2400.0,0.0082,1e-07,5557.931698843142,0.11931517552730296,46581.934563481555
2400.0,0.0091,1e-08,16683.97135325737,0.39747466725706065,41974.930046214155
2400.0,0.0091,1.1e-08,15907.542525376062,0.3789772254024474,41974.930046214155
2400.0,0.0091,1.2e-08,15230.312431581757,0.362843068822587,41974.930046214155
2400.0,0.0091,1.3e-08,14632.810869263127,0.34860834438919813,41974.93004621416
2400.0,0.0091,1.5e-08,13622.405566230771,0.3245367068207756,41974.93004621416
2400.0,0.0091,1.6e-08,13189.837473323747,0.3142313151874658,41974.930046214155
2400.0,0.0091,1.8e-08,12435.498026847546,0.29626012510696587,41974.930046214155
2400.0,0.0091,2e-08,11797.349281010385,0.2810570325673342,41974.93004621415
2400.0,0.0091,2.2e-08,11248.33119170679,0.26797736599733324,41974.930046214155
2400.0,0.0091,2.4e-08,10769.457199961236,0.2565687944709884,41974.93004621416
2400.0,0.0091,2.7e-08,10153.541621054505,0.241895379215058,41974.930046214155
2400.0,0.0091,3e-08,9632.495351955147,0.22948210613692094,41974.93004621415
2400.0,0.0091,3.3e-08,9184.223959171288,0.21880260310284047,41974.93004621415
2400.0,0.0091,3.6e-08,8793.224982215832,0.2094875434583105,41974.93004621416
2400.0,0.0091,3.9e-08,8448.257294369949,0.20126912147485332,41974.93004621416
2400.0,0.0091,4.3e-08,8045.725430405143,0.19167930527929045,41974.93004621415
2400.0,0.0091,4.7e-08,7695.742123619917,0.18334139247276768,41974.930046214155
2400.0,0.0091,5.1e-08,7387.786690184627,0.17600474097397464,41974.930046214155
2400.0,0.0091,5.6e-08,7050.264687487078,0.1679637030895531,41974.93004621417
2400.0,0.0091,6.2e-08,6700.444136895951,0.15962966774498016,41974.930046214155
2400.0,0.0091,6.8e-08,6398.010951440443,0.15242457686996191,41974.930046214155
2400.0,0.0091,7.5e-08,6092.124972632703,0.1451372275290348,41974.930046214155
2400.0,0.0091,8.2e-08,5826.295523433357,0.13880417470663178,41974.930046214155
2400.0,0.0091,9.1e-08,5530.68264884473,0.13176156917368248,41974.930046214155
2400.0,0.0091,1e-07,5275.934989329499,0.12569252607498632,41974.930046214155
2400.0,0.01,1e-08,15915.494309189533,0.4166666666666667,38197.186342054876
2400.0,0.01,1.1e-08,15174.828413163343,0.39727607885233013,38197.18634205488
2400.0,0.01,1.2e-08,14528.792078313681,0.38036288715636535,38197.18634205488
2400.0,0.01,1.3e-08,13958.811915110067,0.3654408413779288,38197.18634205488
2400.0,0.01,1.5e-08,12994.946687227935,0.34020690871988585,38197.18634205488
2400.0,0.01,1.6e-08,12582.30302612176,0.3294039229342062,38197.18634205488
2400.0,0.01,1.8e-08,11862.709056952952,0.3105649968749708,38197.18634205488
2400.0,0.01,2e-08,11253.953951963826,0.2946278254943948,38197.186342054876
2400.0,0.01,2.2e-08,10730.224074290096,0.2809166093596842,38197.18634205488
2400.0,0.01,2.4e-08,10273.407401024997,0.2689571768199595,38197.18634205488
2400.0,0.01,2.7e-08,9685.861385542454,0.2535752581042436,38197.186342054876
2400.0,0.01,3e-08,9188.814923696535,0.2405626121623441,38197.186342054876
2400.0,0.01,3.3e-08,8761.191269246237,0.2293674510679918,38197.186342054876
2400.0,0.01,3.6e-08,8388.202017414507,0.2196026152894708,38197.18634205488
2400.0,0.01,3.9e-08,8059.123816756152,0.21098736814243058,38197.18634205487
2400.0,0.01,4.3e-08,7675.132891900694,0.20093450923767173,38197.186342054876
2400.0,0.01,4.7e-08,7341.2700957167335,0.19219400167268438,38197.18634205488
2400.0,0.01,5.1e-08,7047.499335473464,0.18450310115418653,38197.18634205488
2400.0,0.01,5.6e-08,6725.523865759514,0.17607380306844095,38197.18634205488
2400.0,0.01,6.2e-08,6391.816329089379,0.1673373601880206,38197.18634205488
2400.0,0.01,6.8e-08,6103.313457673969,0.15978437267653553,38197.186342054876
2400.0,0.01,7.5e-08,5811.516831325472,0.15214515486254615,38197.186342054876
2400.0,0.01,8.2e-08,5557.931698843142,0.14550631161866212,38197.186342054876
2400.0,0.01,9.1e-08,5275.934989329499,0.1381236550274575,38197.18634205488
2400.0,0.01,1e-07,5032.921210448703,0.13176156917368248,38197.186342054876
2700.0,0.001,1e-08,50329.21210448704,0.11712139482105109,429718.3463481174
2700.0,0.001,1.1e-08,47987.02088783482,0.11167086836213468,429718.34634811745
2700.0,0.001,1.2e-08,45944.07461848267,0.10691671651659736,429718.34634811745
2700.0,0.001,1.3e-08,44141.63908164476,0.10272225856022761,429718.34634811745
2700.0,0.001,1.5e-08,41093.62960409999,0.0956292184248745,429718.3463481174
2700.0,0.001,1.6e-08,39788.73577297383,0.09259259259259259,429718.3463481174
2700.0,0.001,1.8e-08,37513.17983987942,0.08729713347982068,429718.3463481174
2700.0,0.001,2e-08,35588.12717085885,0.08281733249999221,429718.34634811734
2700.0,0.001,2.2e-08,33931.9478787285,0.07896322827985572,429718.3463481174
2700.0,0.001,2.4e-08,32487.36671806984,0.07560153527108573,429718.34634811745
2700.0,0.001,2.7e-08,30629.38307898845,0.07127781101106491,429718.34634811745
2700.0,0.001,3e-08,29057.584156627363,0.0676200688277983,429718.3463481174
2700.0,0.001,3.3e-08,27705.31942719963,0.06447320590951772,429718.34634811745
2700.0,0.001,3.6e-08,26525.823848649223,0.061728395061728406,429718.34634811734
2700.0,0.001,3.9e-08,25485.187206258906,0.05930672363151376,429718.3463481174
2700.0,0.001,4.3e-08,24270.901282881096,0.05648095197503876,429718.34634811745
2700.0,0.001,4.7e-08,23215.134420947208,0.05402407092514613,429718.3463481175
2700.0,0.001,5.1e-08,22286.149708619232,0.05186222533437074,429718.3463481174
2700.0,0.001,5.6e-08,21267.973873620587,0.04949282257637489,429718.34634811734
2700.0,0.001,6.2e-08,20212.6979853788,0.04703708407414463,429718.34634811745
2700.0,0.001,6.8e-08,19300.37180020742,0.04491400463635796,429718.3463481174
2700.0,0.001,7.5e-08,18377.62984739307,0.042766686606638946,429718.34634811745
2700.0,0.001,8.2e-08,17575.723247993355,0.04090056521290613,429718.34634811734
2700.0,0.001,9.1e-08,16683.97135325737,0.03882536432303401,429718.3463481174
2700.0,0.001,1e-07,15915.494309189533,0.037037037037037035,429718.3463481174
2700.0,0.0011,1e-08,47987.02088783482,0.12283795519834814,390653.04213465226
2700.0,0.0011,1.1e-08,45753.8291858973,0.11712139482105109,390653.04213465215
2700.0,0.0011,1.2e-08,43805.956346231185,0.11213519829990712,390653.0421346521
2700.0,0.0011,1.3e-08,42087.40149232944,0.10773601368198882,390653.04213465215
2700.0,0.0011,1.5e-08,39181.2384838245,0.10029677042760446,390653.04213465215
2700.0,0.0011,1.6e-08,37937.07103290835,0.09711193038612514,390653.04213465215
2700.0,0.0011,1.8e-08,35767.41358096699,0.0915580060135267,390653.0421346522
2700.0,0.0011,2e-08,33931.9478787285,0.0868595511078413,390653.04213465215
2700.0,0.0011,2.2e-08,32352.84288259896,0.08281733249999222,390653.0421346522
2700.0,0.0011,2.4e-08,30975.48878878195,0.07929155912756253,390653.0421346522
2700.0,0.0011,2.7e-08,29203.970897487452,0.07475679886660473,390653.04213465215
2700.0,0.0011,3e-08,27705.31942719963,0.07092052650046948,390653.04213465226
2700.0,0.0011,3.3e-08,26415.985596933966,0.0676200688277983,390653.04213465215
2700.0,0.0011,3.6e-08,25291.380688605575,0.06474128692408343,390653.04213465226
2700.0,0.0011,3.9e-08,24299.17258108826,0.062201416500713445,390653.0421346522
2700.0,0.0011,4.3e-08,23141.396380499977,0.05923772218449405,390653.0421346522
2700.0,0.0011,4.7e-08,22134.7621746808,0.05666092360046509,390653.04213465226
2700.0,0.0011,5.1e-08,21249.010005494994,0.05439356081648222,390653.04213465215
2700.0,0.0011,5.6e-08,20278.217437549898,0.051908510239017415,390653.04213465226
2700.0,0.0011,6.2e-08,19272.051356778436,0.049332909969086215,390653.0421346521
2700.0,0.0011,6.8e-08,18402.18247002838,0.04710620546936744,390653.04213465215
2700.0,0.0011,7.5e-08,17522.382538492475,0.04485407931996284,390653.0421346522
2700.0,0.0011,8.2e-08,16757.7945958957,0.04289687469045625,390653.04213465215
2700.0,0.0011,9.1e-08,15907.542525376062,0.0407203856354278,390653.0421346522
2700.0,0.0011,1e-07,15174.828413163343,0.03884477215445006,390653.0421346522
2700.0,0.0012,1e-08,45944.07461848267,0.12830005981991682,358098.62195676455
2700.0,0.0012,1.1e-08,43805.95634623119,0.1223293072362623,358098.62195676455
2700.0,0.0012,1.2e-08,41941.01008707253,0.11712139482105108,358098.62195676455
2700.0,0.0012,1.3e-08,40295.619083780766,0.11252659634262961,358098.62195676455
2700.0,0.0012,1.5e-08,37513.17983987942,0.10475656017578482,358098.62195676455
2700.0,0.0012,1.6e-08,36321.98019578421,0.10143010324169742,358098.6219567646
2700.0,0.0012,1.8e-08,34244.691336749995,0.0956292184248745,358098.62195676455
2700.0,0.0012,2e-08,32487.36671806984,0.09072184232530289,358098.62195676455
2700.0,0.0012,2.2e-08,30975.48878878195,0.08649988268461366,358098.62195676455
2700.0,0.0012,2.4e-08,29656.772642382384,0.08281733249999221,358098.6219567646
2700.0,0.0012,2.7e-08,27960.673391381686,0.07808092988070071,358098.62195676455
2700.0,0.0012,3e-08,26525.82384864923,0.07407407407407407,358098.6219567646
2700.0,0.0012,3.3e-08,25291.380688605575,0.07062685846263646,358098.6219567646
2700.0,0.0012,3.6e-08,24214.653463856135,0.0676200688277983,358098.6219567645
2700.0,0.0012,3.9e-08,23264.686525183446,0.06496726068940957,358098.6219567645
2700.0,0.0012,4.3e-08,22156.200206025085,0.06187178293218938,358098.6219567646
2700.0,0.0012,4.7e-08,21192.42132977903,0.05918040458792304,358098.6219567646
